339;189;157;236;land;false;plains;1
340;120;203;121;land;false;plains;1
341;0;116;85;land;false;plains;1
342;231;178;144;land;false;mountain;1
343;145;193;8;land;false;mountain;1
344;27;61;68;land;false;hills;1
345;251;141;135;land;true;plains;1
346;104;240;6;land;true;plains;1
347;131;135;219;land;false;plains;1
348;93;174;191;land;false;plains;1
349;3;128;90;land;false;hills;1
350;48;39;158;land;true;plains;5
351;131;75;209;land;true;plains;1
352;189;70;212;land;false;hills;1
353;129;221;47;land;false;hills;1
354;10;54;50;land;true;plains;5
355;146;44;48;land;false;plains;1
356;89;126;61;land;true;plains;1
357;210;195;222;land;false;mountain;1
358;88;0;244;sea;false;ocean;0
359;93;147;151;land;true;plains;5
360;5;66;80;land;false;forest;1
361;5;57;85;land;false;plains;1
362;69;122;168;land;false;mountain;1
363;174;18;27;land;true;plains;5
364;89;174;161;land;true;plains;1
365;89;147;221;land;true;plains;1
366;173;63;207;land;false;plains;1
367;177;87;7;land;true;plains;5
368;112;30;232;sea;false;ocean;0
369;129;228;115;land;false;hills;1
370;89;138;226;land;false;hills;1
371;157;229;10;land;false;mountain;1
372;84;49;219;land;false;plains;1
373;125;30;244;sea;true;ocean;0
374;114;239;213;land;false;plains;1
375;52;195;38;land;false;marsh;5
376;255;2;120;land;true;forest;4
377;8;72;85;land;true;forest;4
378;177;57;207;land;false;forest;1
379;65;140;135;land;false;plains;1
380;5;66;205;land;false;mountain;1
381;247;164;186;land;false;plains;1
382;177;60;172;land;false;forest;1
383;239;90;60;land;false;plains;1
384;6;12;55;land;true;plains;5
385;135;153;139;land;true;plains;1
386;126;135;79;land;false;hills;1
387;118;90;150;land;true;plains;1
388;132;93;209;land;true;plains;5
389;47;6;133;land;true;plains;1
390;173;0;132;land;false;plains;1
391;131;60;79;land;false;mountain;1
392;89;9;6;land;true;plains;5
393;136;153;212;land;false;plains;1
394;37;225;164;land;false;plains;1
395;38;233;223;land;false;hills;1
396;9;45;150;land;true;plains;5
397;131;102;149;land;false;mountain;5
398;72;193;93;land;false;hills;1
399;217;32;246;land;false;hills;1
400;63;60;204;land;true;plains;1
401;173;60;142;land;true;plains;1
402;115;40;244;sea;false;ocean;0
403;131;150;94;land;true;plains;1
404;222;36;158;land;false;plains;5
405;95;172;96;land;false;plains;1
406;169;179;69;land;true;plains;4
407;177;117;217;land;false;plains;1
408;98;106;235;land;true;plains;1
409;132;153;219;land;false;plains;5
410;232;44;45;land;false;hills;1
411;102;25;240;sea;false;ocean;0
412;55;2;240;sea;false;ocean;0
413;10;6;236;sea;false;ocean;0
414;5;0;232;sea;false;ocean;0
415;58;0;244;sea;false;ocean;0
416;135;15;129;land;false;plains;1
417;52;69;114;land;false;mountain;1
418;46;240;157;land;false;plains;5
419;129;45;139;land;true;plains;4
420;28;139;88;land;false;plains;5
421;6;189;225;land;false;plains;5
422;17;31;240;sea;true;ocean;0
423;47;69;208;land;true;plains;1
424;119;213;25;land;false;plains;5
425;132;48;161;land;true;plains;1
426;138;232;13;land;false;hills;1
427;174;54;62;land;false;plains;5
428;47;93;83;land;false;hills;1
429;94;60;51;land;true;marsh;5
430;45;36;173;land;true;plains;4
431;45;18;78;land;false;plains;4
432;174;148;234;land;false;hills;1
433;3;33;45;land;true;plains;4
434;223;59;252;land;false;hills;1
435;206;101;60;land;false;plains;1
436;189;123;186;land;false;forest;1
437;3;76;186;land;false;plains;5
438;130;112;216;land;false;hills;1
439;30;23;244;sea;true;ocean;0
440;177;198;182;land;true;plains;6
441;135;210;34;land;false;forest;1
442;85;185;129;land;true;plains;4
443;5;27;80;land;false;mountain;1
444;61;223;181;land;false;plains;6
445;191;88;173;land;false;plains;1
446;49;126;218;land;true;plains;5
447;47;144;93;land;false;plains;1
448;156;48;31;land;true;plains;1
449;48;102;83;land;false;plains;5
450;131;99;184;land;true;plains;1
451;173;138;92;land;true;plains;1
452;227;145;72;land;false;plains;1
453;0;152;22;land;false;plains;1
454;177;120;182;land;false;plains;1
455;19;160;16;land;false;mountain;1
456;177;93;167;land;false;hills;1
457;46;60;53;land;false;plains;4
458;130;18;209;land;true;plains;4
459;86;0;236;sea;false;ocean;0
460;171;30;172;land;false;plains;4
461;151;157;117;land;false;plains;1
462;135;141;179;land;false;hills;1
463;133;129;154;land;false;plains;5
464;91;21;136;land;false;plains;5
465;129;24;79;land;true;plains;4
466;129;69;9;land;false;plains;4
467;177;123;42;land;false;plains;6
468;93;141;221;land;false;plains;1
469;130;198;103;land;true;plains;1
470;246;114;234;land;true;plains;1
471;6;45;130;land;true;plains;5
472;50;67;152;land;false;plains;5
473;4;159;5;land;false;plains;4
474;255;4;40;land;true;plains;1
475;51;162;218;land;false;plains;1
476;114;41;51;land;true;forest;4
477;43;129;196;land;true;plains;1
478;10;144;65;land;true;plains;5
479;174;144;182;land;false;forest;5
480;105;141;56;land;true;forest;4
481;46;99;158;land;true;plains;4
482;173;147;192;land;true;plains;1
483;126;138;71;land;false;plains;5
484;89;51;176;land;false;hills;1
485;51;93;213;land;false;plains;1
486;240;205;108;land;false;plains;1
487;48;57;203;land;false;plains;5
488;6;126;45;land;true;plains;5
489;137;43;12;land;false;mountain;1
490;102;114;76;land;true;plains;4
491;88;63;181;land;false;plains;4
492;144;197;93;land;false;plains;6
493;187;172;161;land;false;plains;1
494;125;98;158;land;false;plains;1
495;173;72;52;land;false;mountain;1
496;114;170;16;land;false;hills;1
497;71;112;189;land;true;plains;1
498;90;168;186;land;false;plains;5
499;237;111;154;land;true;forest;4
500;93;207;161;land;false;plains;1
501;147;91;49;land;true;plains;6
502;87;66;136;land;false;forest;4
503;129;48;204;land;false;forest;4
504;45;180;76;land;true;plains;4
505;130;114;154;land;false;plains;4
506;116;209;15;land;true;plains;1
507;48;195;63;land;false;forest;5
508;170;207;212;land;false;mountain;1
509;173;177;197;land;true;plains;5
510;55;79;94;land;false;plains;1
511;110;14;240;sea;true;ocean;0
512;32;23;232;sea;false;ocean;0
513;92;0;240;sea;true;ocean;0
514;101;14;244;sea;true;ocean;0
515;116;14;244;sea;true;ocean;0
516;173;207;202;land;false;plains;1
517;224;51;248;land;true;plains;6
518;133;87;84;land;false;plains;5
519;48;87;208;land;false;plains;5
520;102;194;7;land;false;forest;4
521;5;150;65;land;false;plains;1
522;93;54;171;land;false;plains;1
523;46;158;139;land;false;mountain;1
524;51;35;165;land;false;plains;4
525;129;6;139;land;true;plains;4
526;129;51;169;land;true;plains;4
527;4;57;180;land;true;forest;4
528;180;131;144;land;false;plains;5
529;9;60;80;land;false;plains;1
530;153;222;94;land;false;mountain;1
531;177;48;7;land;false;plains;5
532;4;96;30;land;false;plains;4
533;90;123;51;land;false;forest;5
534;130;3;79;land;false;forest;4
535;177;33;27;land;false;plains;5
536;126;31;219;land;false;plains;1
537;66;88;215;land;true;plains;4
538;4;105;25;land;false;forest;4
539;174;12;97;land;true;plains;5
540;240;55;209;land;true;plains;4
541;51;84;13;land;false;plains;1
542;212;76;76;land;false;plains;4
543;177;18;2;land;true;plains;1
544;178;21;172;land;true;plains;5
545;168;135;42;land;false;hills;1
546;6;84;80;land;false;forest;5
547;87;21;206;land;true;plains;4
548;119;14;236;sea;true;ocean;0
549;178;66;52;land;false;forest;5
550;172;102;152;land;true;forest;4
551;9;114;210;land;false;plains;1
552;51;144;23;land;false;plains;1
553;78;40;240;sea;true;ocean;0
554;90;96;11;land;false;plains;5
555;4;207;205;land;true;plains;4
556;81;221;16;land;true;plains;1
557;20;31;232;sea;false;ocean;0
558;206;117;62;land;false;forest;4
559;119;222;206;land;false;plains;1
560;50;0;232;sea;true;ocean;0
561;4;33;55;land;false;forest;4
562;15;115;232;land;false;hills;1
563;103;30;236;sea;false;ocean;0
564;94;30;240;sea;false;ocean;0
565;107;30;232;sea;false;ocean;0
566;173;27;172;land;false;plains;5
567;120;14;240;sea;false;ocean;0
568;30;150;101;land;false;forest;4
569;202;42;172;land;false;mountain;1
570;135;117;54;land;false;plains;1
571;17;70;98;land;false;mountain;1
572;199;211;162;land;true;plains;4
573;86;153;26;land;true;forest;4
574;134;92;44;land;true;plains;4
575;51;171;63;land;false;plains;1
576;177;12;72;land;false;plains;1
577;90;75;206;land;false;plains;5
578;6;66;35;land;true;plains;5
579;68;67;154;land;true;plains;4
580;243;64;146;land;true;plains;5
581;221;231;136;land;false;plains;4
582;56;176;127;land;false;plains;1
583;174;36;72;land;false;forest;5
584;46;156;98;land;false;plains;4
585;18;63;81;land;false;plains;5
586;90;18;161;land;false;plains;5
587;46;210;78;land;false;plains;4
588;128;156;154;land;true;forest;4
589;94;144;36;land;false;plains;1
590;9;201;160;land;true;plains;5
591;29;30;240;lake;false;lakes;5
592;177;201;97;land;false;plains;5
593;57;99;15;land;true;plains;4
594;9;15;200;land;false;plains;1
595;172;156;132;land;false;forest;4
596;105;212;94;land;true;plains;5
597;247;131;169;land;true;plains;5
598;88;111;26;land;false;forest;4
599;48;150;183;land;false;plains;5
600;62;103;9;land;false;mountain;1
601;62;141;158;land;false;plains;1
602;169;195;86;land;true;forest;4
603;119;0;248;sea;true;ocean;0
604;114;83;56;land;false;forest;4
605;130;195;69;land;false;plains;4
606;89;114;151;land;false;plains;1
607;93;120;211;land;false;plains;1
608;42;177;128;land;false;plains;1
609;135;39;149;land;false;plains;1
610;135;57;44;land;false;plains;1
611;7;60;60;land;true;plains;5
612;118;211;127;land;true;forest;4
613;172;54;52;land;true;plains;4
614;93;96;86;land;true;plains;1
615;56;225;253;land;false;mountain;1
616;123;2;244;sea;false;ocean;0
617;52;102;58;land;true;plains;5
618;94;33;11;land;true;plains;6
619;214;84;185;land;false;plains;1
620;90;108;176;land;false;plains;5
621;135;99;214;land;false;plains;1
622;132;57;69;land;false;plains;5
623;226;153;240;land;true;forest;4
624;88;150;131;land;false;plains;4
625;162;122;63;land;true;plains;1
626;132;126;179;land;false;plains;5
627;170;27;197;land;false;forest;4
628;187;97;123;land;true;plains;1
629;176;87;81;land;true;plains;1
630;246;134;243;land;false;plains;5
631;44;117;183;land;false;forest;4
632;178;84;147;land;false;mountain;5
633;49;198;119;land;true;plains;1
634;2;114;55;land;false;forest;4
635;89;31;128;land;true;plains;5
636;250;77;140;land;true;plains;4
637;181;80;197;land;false;plains;1
638;174;174;187;land;false;plains;5
639;130;153;4;land;true;plains;4
640;255;59;120;land;true;forest;4
641;86;201;226;land;true;forest;4
642;180;189;77;land;true;plains;1
643;109;39;213;land;true;plains;1
644;40;125;141;land;true;plains;4
645;89;183;51;land;false;plains;4
646;171;51;77;land;false;plains;4
647;87;63;221;land;true;plains;1
648;93;114;181;land;false;plains;1
649;154;129;103;land;true;plains;5
650;90;78;171;land;false;plains;5
651;158;239;15;land;false;plains;1
652;206;205;188;land;false;mountain;1
653;6;57;40;land;false;plains;5
654;82;143;163;land;false;plains;4
655;128;42;14;land;true;plains;4
656;181;101;15;land;false;plains;1
657;135;54;79;land;false;plains;1
658;251;224;216;land;true;plains;1
659;92;225;24;land;true;plains;5
660;94;105;186;land;true;plains;5
661;174;156;92;land;false;plains;5
662;174;129;52;land;false;plains;5
663;38;150;43;land;false;mountain;1
664;113;30;236;sea;true;ocean;0
665;172;6;207;land;false;plains;4
666;87;45;76;land;false;plains;4
667;44;198;98;land;false;plains;4
668;124;2;248;sea;true;ocean;0
669;90;171;151;land;false;plains;5
670;135;177;64;land;false;plains;1
671;93;179;168;land;false;plains;5
672;6;210;30;land;true;plains;5
673;2;63;40;land;false;forest;4
674;61;0;236;sea;false;ocean;0
675;172;45;57;land;true;forest;4
676;9;135;165;land;false;plains;1
677;136;189;129;land;false;plains;1
678;178;54;142;land;false;plains;1
679;3;84;186;land;true;plains;1
680;174;99;47;land;false;plains;5
681;93;6;71;land;true;plains;1
682;9;81;140;land;false;plains;1
683;58;161;165;land;false;mountain;1
684;28;131;164;land;false;plains;1
685;169;170;91;land;false;plains;1
686;9;168;190;land;false;plains;1
687;123;180;207;land;false;plains;5
688;194;158;120;land;false;plains;5
689;80;218;214;land;false;plains;1
690;189;84;107;land;true;plains;5
691;46;54;173;land;true;plains;5
692;132;36;164;land;false;plains;5
693;171;48;12;land;true;plains;4
694;133;186;94;land;true;plains;5
695;174;24;162;land;true;plains;5
696;76;186;240;land;true;plains;4
697;89;93;36;land;true;plains;4
698;88;150;222;land;true;plains;1
699;18;90;85;land;true;plains;1
700;253;199;66;land;true;plains;5
701;90;90;81;land;false;plains;5
702;157;140;140;land;false;plains;5
703;130;177;79;land;true;plains;4
704;4;111;160;land;true;forest;4
705;52;57;178;land;false;forest;1
706;93;132;21;land;false;plains;1
707;64;206;205;land;false;plains;5
708;88;78;56;land;true;forest;4
709;255;127;127;land;false;forest;4
710;170;159;27;land;true;plains;4
711;228;55;64;land;false;plains;1
712;107;227;149;land;false;hills;1
713;245;57;227;land;true;plains;1
714;141;167;59;land;true;plains;1
715;86;21;196;land;true;plains;4
716;136;6;134;land;false;plains;1
717;169;27;92;land;false;plains;5
718;46;36;183;land;true;plains;4
719;46;39;43;land;true;plains;4
720;213;194;250;land;false;plains;1
721;6;102;175;land;false;plains;5
722;118;2;247;sea;false;ocean;0
723;182;129;62;land;true;plains;4
724;135;195;159;land;false;forest;1
725;9;165;225;land;false;hills;1
726;0;102;186;land;true;plains;1
727;3;206;19;land;true;plains;5
728;80;0;232;sea;true;ocean;0
729;71;0;236;sea;true;ocean;0
730;97;233;72;land;true;plains;5
731;33;138;159;land;true;plains;5
732;48;117;213;land;false;plains;5
733;91;165;67;land;false;plains;5
734;109;14;236;sea;false;ocean;0
735;128;204;99;land;true;forest;4
736;51;204;33;land;false;plains;1
737;49;147;23;land;true;plains;5
738;238;154;247;land;true;plains;1
739;93;72;11;land;false;forest;1
740;135;9;199;land;false;plains;1
741;94;213;103;land;false;plains;1
742;91;224;194;land;true;forest;4
743;51;183;23;land;true;plains;1
744;168;167;61;land;true;plains;5
745;20;102;153;land;false;plains;5
746;65;38;125;land;true;plains;5
747;172;106;84;land;false;plains;1
748;79;101;197;land;true;plains;5
749;175;51;7;land;true;plains;5
750;174;72;7;land;false;plains;5
751;44;84;213;land;false;forest;4
752;38;166;253;land;false;plains;1
753;132;18;69;land;false;plains;5
754;97;127;186;land;false;plains;1
755;7;99;15;land;false;plains;5
756;132;81;44;land;false;plains;5
757;9;48;170;land;false;forest;1
758;9;54;200;land;false;plains;1
759;123;52;242;land;true;plains;1
760;141;99;102;land;false;plains;5
761;172;21;82;land;true;forest;4
762;128;69;15;land;false;plains;1
763;131;150;144;land;true;forest;4
764;253;51;130;land;true;plains;5
765;186;215;71;land;true;plains;5
766;119;177;227;land;true;plains;1
767;235;97;148;land;false;plains;5
768;130;129;29;land;true;forest;4
769;151;90;137;land;true;plains;5
770;174;27;227;land;false;plains;5
771;197;87;152;land;false;plains;1
772;141;222;136;land;false;plains;1
773;5;15;65;land;true;plains;4
774;135;144;144;land;false;forest;1
775;5;210;75;land;false;plains;1
776;216;98;215;land;false;hills;1
777;248;121;89;land;true;plains;5
778;170;12;172;land;false;forest;4
779;135;144;94;land;false;forest;1
780;9;63;45;land;false;plains;1
781;198;204;179;land;true;plains;5
782;65;51;246;land;false;plains;1
783;140;82;184;land;false;plains;5
784;7;198;113;land;false;plains;5
785;20;240;163;land;true;plains;5
786;90;120;86;land;true;plains;5
787;132;156;79;land;false;plains;1
788;91;120;146;land;true;plains;5
789;86;120;56;land;true;plains;4
790;89;96;1;land;true;plains;4
791;24;0;248;lake;false;lakes;1
792;91;0;226;land;true;plains;5
793;135;135;149;land;false;plains;1
794;136;150;80;land;false;plains;1
795;99;139;224;land;false;plains;5
796;168;185;249;land;true;plains;5
797;100;30;244;sea;false;ocean;0
798;125;2;232;sea;true;ocean;0
799;94;3;6;land;false;plains;1
800;63;229;17;land;false;hills;5
801;49;160;10;land;true;plains;4
802;128;9;44;land;true;forest;4
803;89;39;161;land;true;forest;4
804;136;108;59;land;false;plains;5
805;27;189;104;land;true;plains;5
806;182;91;162;land;true;plains;5
