4;bunker;649.00;12.75;1042.00;4.78;0
4;bunker;649.00;12.25;1022.00;1.16;0
4;bunker;653.00;14.18;1071.00;5.28;0
4;bunker;658.00;15.62;1111.00;0.21;0
4;bunker;650.00;13.85;987.00;3.23;0
4;bunker;650.00;14.30;1107.00;1.07;0
4;bunker;669.00;10.65;1077.00;3.73;0
4;anti_air_building;637.00;13.00;1049.00;0.11;0
4;anti_air_building;659.00;12.62;1043.00;1.67;0
4;anti_air_building;672.00;10.53;1079.00;5.80;0
4;synthetic_refinery;663.00;11.40;1088.00;0.72;0
4;fuel_silo;652.00;15.57;1082.00;4.84;0
4;rocket_site;657.00;13.88;1083.00;2.78;0
4;nuclear_reactor;656.00;12.55;1012.00;5.45;0
5;arms_factory;512.00;10.98;883.00;2.65;0
5;arms_factory;452.00;11.15;925.00;0.49;0
5;arms_factory;499.00;10.90;892.00;4.61;0
5;arms_factory;500.00;10.35;831.00;5.82;0
5;arms_factory;443.00;11.30;875.00;2.55;0
5;arms_factory;520.00;10.25;860.00;5.22;0
5;industrial_complex;488.00;10.30;898.00;1.60;0
5;industrial_complex;468.00;10.40;830.00;4.27;0
5;industrial_complex;443.00;11.10;902.00;1.00;0
5;industrial_complex;477.00;10.95;848.00;3.66;0
5;industrial_complex;424.00;11.70;881.00;0.05;0
5;industrial_complex;448.00;11.25;854.00;2.71;0
5;air_base;464.00;10.35;907.00;5.73;0
5;naval_base;464.00;9.50;822.00;-0.29;2123
5;naval_base;521.00;9.70;839.00;0.95;2123
5;naval_base;500.00;9.50;808.00;1.11;2123
5;naval_base;435.00;9.50;834.00;-0.28;2123
5;naval_base;518.00;9.53;837.00;1.19;2123
5;naval_base;474.00;9.50;816.00;-0.28;2123
5;bunker;455.00;11.70;866.00;4.78;0
5;bunker;463.00;10.50;904.00;1.16;0
5;bunker;509.00;10.75;870.00;5.28;0
5;bunker;483.00;11.05;845.00;0.21;0
5;bunker;489.00;10.70;882.00;3.23;0
5;bunker;524.00;10.30;854.00;1.07;0
5;bunker;500.00;10.90;872.00;3.73;0
5;bunker;484.00;10.23;877.00;0.11;0
5;bunker;428.00;11.38;912.00;1.67;0
5;bunker;468.00;11.30;928.00;5.80;0
5;bunker;419.00;10.45;851.00;0.72;0
5;bunker;440.00;11.70;869.00;4.84;0
5;bunker;476.00;10.43;910.00;0.12;0
5;bunker;483.00;10.32;817.00;2.78;0
5;bunker;432.00;11.73;887.00;5.45;0
5;bunker;500.00;10.50;812.00;2.19;0
5;bunker;511.00;10.82;887.00;4.85;0
5;bunker;510.00;10.70;905.00;1.23;0
5;bunker;457.00;11.93;882.00;5.35;0
5;bunker;497.00;10.40;825.00;5.45;0
5;bunker;471.00;10.40;835.00;3.29;0
5;bunker;468.00;10.50;906.00;5.96;0
5;bunker;433.00;10.00;842.00;2.34;0
5;coastal_bunker;521.00;9.95;841.00;0.95;0
5;coastal_bunker;481.00;9.60;814.00;-0.28;0
5;coastal_bunker;529.00;9.75;808.00;1.11;0
5;coastal_bunker;517.00;9.57;835.00;1.19;0
5;coastal_bunker;446.00;9.98;830.00;-0.29;0
5;coastal_bunker;427.00;9.57;837.00;-0.28;0
5;dockyard;526.00;9.80;802.00;1.11;0
5;anti_air_building;467.00;10.68;920.00;4.41;0
5;anti_air_building;420.00;10.80;861.00;2.25;0
5;anti_air_building;497.00;10.45;822.00;3.46;0
5;synthetic_refinery;451.00;11.45;871.00;1.30;0
5;fuel_silo;490.00;11.73;917.00;2.86;0
5;rocket_site;459.00;9.70;824.00;1.90;0
5;nuclear_reactor;492.00;10.98;875.00;6.03;0
6;arms_factory;380.00;10.50;863.00;4.61;0
6;arms_factory;358.00;11.75;871.00;5.82;0
6;arms_factory;383.00;10.20;857.00;2.55;0
6;arms_factory;353.00;11.60;885.00;5.22;0
6;arms_factory;354.00;11.30;863.00;1.60;0
6;arms_factory;418.00;9.90;836.00;4.27;0
6;industrial_complex;360.00;11.35;864.00;1.00;0
6;industrial_complex;396.00;10.48;845.00;3.66;0
6;industrial_complex;367.00;10.70;860.00;0.05;0
6;industrial_complex;340.00;10.82;855.00;2.71;0
6;industrial_complex;350.00;11.30;875.00;5.73;0
6;industrial_complex;358.00;10.80;852.00;2.11;0
6;air_base;377.00;10.82;849.00;4.78;0
6;naval_base;370.00;9.70;825.00;0.86;2123
6;naval_base;342.00;9.50;827.00;-0.69;2123
6;naval_base;405.00;9.82;830.00;0.17;2123
6;naval_base;411.00;9.82;837.00;-0.12;2123
6;naval_base;361.00;9.57;814.00;-0.64;2123
6;bunker;402.00;10.10;852.00;1.16;0
6;bunker;390.00;10.18;835.00;5.28;0
6;bunker;356.00;10.30;841.00;0.21;0
6;bunker;394.00;10.43;839.00;3.23;0
6;bunker;374.00;10.57;845.00;1.07;0
6;bunker;390.00;11.03;848.00;3.73;0
6;bunker;349.00;11.00;870.00;0.11;0
6;bunker;380.00;10.65;873.00;1.67;0
6;bunker;376.00;10.28;862.00;5.80;0
6;bunker;355.00;9.98;819.00;0.72;0
6;bunker;344.00;10.20;841.00;4.84;0
6;bunker;416.00;10.50;848.00;0.12;0
6;coastal_bunker;415.00;9.50;834.00;-0.12;0
6;coastal_bunker;357.00;9.93;803.00;-0.64;0
6;coastal_bunker;335.00;9.50;833.00;-0.69;0
6;coastal_bunker;407.00;9.75;832.00;0.17;0
6;coastal_bunker;387.00;9.57;829.00;0.86;0
6;dockyard;374.00;9.50;827.00;0.86;0
6;anti_air_building;377.00;10.40;829.00;5.45;0
6;anti_air_building;338.00;11.10;878.00;3.29;0
6;anti_air_building;334.00;10.88;849.00;5.96;0
6;synthetic_refinery;365.00;12.60;881.00;2.34;0
6;fuel_silo;412.00;10.03;839.00;3.90;0
6;rocket_site;383.00;10.70;847.00;4.40;0
6;nuclear_reactor;339.00;10.25;838.00;0.79;0
7;arms_factory;426.00;11.00;969.00;2.55;0
7;arms_factory;427.00;11.00;955.00;5.22;0
7;arms_factory;417.00;11.00;958.00;1.60;0
7;arms_factory;404.00;11.95;938.00;4.27;0
7;arms_factory;462.00;11.78;939.00;1.00;0
7;arms_factory;433.00;10.80;945.00;3.66;0
7;industrial_complex;437.00;10.85;934.00;0.05;0
7;industrial_complex;437.00;10.70;983.00;2.71;0
7;industrial_complex;456.00;10.75;981.00;5.73;0
7;industrial_complex;419.00;10.65;982.00;2.11;0
7;industrial_complex;399.00;10.68;962.00;4.78;0
7;industrial_complex;395.00;10.70;969.00;2.61;0
7;air_base;430.00;11.00;962.00;2.72;0
7;bunker;455.00;11.05;959.00;0.56;0
7;bunker;412.00;11.05;941.00;3.22;0
7;bunker;436.00;10.75;979.00;4.78;0
7;bunker;388.00;11.55;959.00;1.16;0
7;bunker;434.00;11.00;938.00;5.28;0
7;bunker;450.00;10.82;967.00;0.21;0
7;bunker;430.00;11.00;969.00;3.23;0
7;bunker;396.00;11.40;946.00;1.07;0
7;bunker;464.00;11.93;938.00;3.73;0
7;bunker;413.00;10.80;981.00;0.11;0
7;bunker;459.00;10.70;975.00;1.67;0
7;anti_air_building;433.00;10.95;954.00;5.80;0
7;anti_air_building;406.00;11.78;939.00;0.72;0
7;anti_air_building;414.00;11.00;948.00;4.84;0
7;synthetic_refinery;465.00;11.98;938.00;0.12;0
7;fuel_silo;448.00;10.88;934.00;2.78;0
7;rocket_site;428.00;10.70;983.00;2.19;0
7;nuclear_reactor;415.00;10.80;983.00;4.85;0
8;arms_factory;322.00;15.30;956.00;1.60;0
8;arms_factory;345.00;11.15;972.00;4.27;0
8;arms_factory;348.00;12.07;966.00;1.00;0
8;arms_factory;356.00;11.65;902.00;3.66;0
8;arms_factory;358.00;11.90;961.00;0.05;0
8;arms_factory;332.00;13.75;908.00;2.71;0
8;industrial_complex;376.00;13.18;907.00;5.73;0
8;industrial_complex;399.00;12.95;912.00;2.11;0
8;industrial_complex;384.00;11.80;939.00;4.78;0
8;industrial_complex;421.00;11.25;900.00;2.61;0
8;industrial_complex;346.00;13.28;938.00;2.72;0
8;industrial_complex;343.00;14.00;930.00;0.56;0
8;air_base;336.00;14.53;954.00;3.22;0
8;bunker;405.00;15.57;872.00;4.78;0
8;bunker;364.00;13.25;916.00;1.16;0
8;bunker;373.00;11.78;953.00;5.28;0
8;bunker;421.00;11.90;911.00;0.21;0
8;bunker;355.00;12.28;953.00;3.23;0
8;bunker;365.00;12.88;910.00;1.07;0
8;bunker;407.00;11.93;920.00;3.73;0
8;bunker;343.00;15.23;951.00;0.11;0
8;bunker;401.00;12.88;905.00;1.67;0
8;bunker;341.00;13.43;961.00;5.80;0
8;bunker;388.00;14.03;885.00;0.72;0
8;bunker;342.00;13.43;903.00;4.84;0
8;bunker;391.00;11.75;936.00;0.12;0
8;bunker;324.00;17.68;943.00;2.78;0
8;bunker;408.00;12.05;891.00;5.45;0
8;bunker;365.00;11.75;940.00;2.19;0
8;bunker;325.00;17.95;938.00;4.85;0
8;bunker;365.00;12.25;966.00;1.23;0
8;anti_air_building;381.00;12.78;925.00;5.35;0
8;anti_air_building;330.00;16.00;943.00;5.45;0
8;anti_air_building;341.00;11.55;965.00;3.29;0
8;synthetic_refinery;319.00;17.35;962.00;5.96;0
8;fuel_silo;359.00;11.90;892.00;2.34;0
8;rocket_site;362.00;12.48;906.00;1.74;0
8;nuclear_reactor;362.00;11.95;898.00;4.40;0
9;arms_factory;253.00;12.68;1130.00;1.00;0
9;arms_factory;257.00;10.25;1137.00;3.66;0
9;arms_factory;263.00;11.60;1136.00;0.05;0
9;arms_factory;256.00;10.60;1136.00;2.71;0
9;arms_factory;265.00;10.57;1135.00;5.73;0
9;arms_factory;248.00;10.00;1131.00;2.11;0
9;industrial_complex;250.00;10.00;1130.00;4.78;0
9;industrial_complex;254.00;12.12;1129.00;2.61;0
9;industrial_complex;259.00;11.50;1136.00;2.72;0
9;industrial_complex;251.00;10.82;1128.00;0.56;0
9;industrial_complex;262.00;11.78;1135.00;3.22;0
9;industrial_complex;253.00;12.68;1130.00;4.78;0
9;air_base;264.00;11.12;1134.00;1.16;0
9;naval_base;245.00;9.53;1127.00;-1.57;3656
9;bunker;246.00;9.85;1129.00;0.21;0
9;coastal_bunker;251.00;9.50;1137.00;-1.57;0
9;dockyard;259.00;9.90;1139.00;-1.57;0
9;anti_air_building;254.00;10.65;1135.00;3.73;0
9;anti_air_building;261.00;11.70;1134.00;0.11;0
9;anti_air_building;256.00;12.23;1134.00;1.67;0
9;synthetic_refinery;251.00;10.82;1128.00;5.80;0
9;fuel_silo;252.00;12.15;1127.00;0.72;0
9;radar_station;256.00;11.85;1132.00;4.54;0
9;rocket_site;264.00;11.12;1134.00;0.12;0
9;nuclear_reactor;250.00;11.30;1125.00;2.78;0
10;arms_factory;149.00;10.00;1150.00;0.05;0
10;arms_factory;165.00;10.40;1203.00;2.71;0
10;arms_factory;196.00;10.23;1233.00;5.73;0
10;arms_factory;147.00;10.00;1182.00;2.11;0
10;arms_factory;145.00;10.00;1163.00;4.78;0
10;arms_factory;145.00;10.00;1176.00;2.61;0
10;industrial_complex;163.00;10.30;1204.00;2.72;0
10;industrial_complex;151.00;11.23;1168.00;0.56;0
10;industrial_complex;160.00;10.50;1196.00;3.22;0
10;industrial_complex;144.00;9.90;1164.00;4.78;0
10;industrial_complex;161.00;11.05;1190.00;1.16;0
10;industrial_complex;149.00;10.00;1150.00;5.28;0
10;air_base;146.00;10.75;1169.00;0.21;0
10;naval_base;141.00;9.50;1170.00;-1.95;3902
10;naval_base;152.00;10.18;1153.00;0.00;3902
10;naval_base;168.00;9.78;1202.00;1.03;3902
10;naval_base;175.00;9.88;1219.00;-1.57;3902
10;naval_base;151.00;9.50;1196.00;-2.36;3902
10;bunker;193.00;10.00;1234.00;5.80;0
10;bunker;154.00;11.30;1178.00;0.72;0
10;bunker;147.00;9.98;1152.00;4.84;0
10;bunker;157.00;10.40;1195.00;0.12;0
10;bunker;145.00;10.00;1177.00;2.78;0
10;coastal_bunker;180.00;9.57;1227.00;-1.57;0
10;coastal_bunker;141.00;9.50;1177.00;-1.95;0
10;coastal_bunker;154.00;10.15;1141.00;0.00;0
10;coastal_bunker;147.00;9.50;1193.00;-2.36;0
10;coastal_bunker;168.00;9.78;1202.00;1.03;0
10;dockyard;150.00;9.57;1136.00;0.00;0
10;anti_air_building;193.00;10.00;1234.00;3.29;0
10;anti_air_building;148.00;10.15;1159.00;5.96;0
10;anti_air_building;176.00;10.00;1221.00;2.34;0
10;synthetic_refinery;149.00;9.82;1143.00;3.90;0
10;fuel_silo;158.00;11.07;1185.00;1.74;0
10;rocket_site;150.00;11.23;1179.00;0.79;0
10;nuclear_reactor;178.00;10.00;1223.00;3.81;0
11;arms_factory;10.00;9.95;1543.00;5.73;0
11;arms_factory;2.00;9.78;1542.00;2.11;0
11;arms_factory;9.00;9.98;1542.00;4.78;0
11;arms_factory;2.00;9.78;1542.00;2.61;0
11;arms_factory;7.00;9.82;1542.00;2.72;0
11;arms_factory;7.00;9.82;1542.00;0.56;0
11;industrial_complex;8.00;9.98;1542.00;3.22;0
11;industrial_complex;9.00;9.98;1542.00;4.78;0
11;industrial_complex;8.00;9.98;1542.00;1.16;0
11;industrial_complex;10.00;9.95;1543.00;5.28;0
11;industrial_complex;7.00;9.82;1542.00;0.21;0
11;industrial_complex;10.00;9.95;1543.00;3.23;0
11;air_base;2.00;9.78;1542.00;1.07;0
11;naval_base;6.00;9.53;1544.00;-1.21;5646
11;bunker;2.00;9.78;1542.00;0.11;0
11;coastal_bunker;66.00;9.53;1567.00;-1.21;0
11;dockyard;6.00;9.50;1542.00;-1.21;0
11;anti_air_building;8.00;9.98;1542.00;0.72;0
11;anti_air_building;8.00;9.82;1541.00;4.84;0
11;anti_air_building;2.00;9.78;1542.00;0.12;0
11;synthetic_refinery;2.00;9.78;1542.00;2.78;0
11;fuel_silo;7.00;9.82;1542.00;5.45;0
11;radar_station;11.00;9.78;1544.00;3.36;0
11;rocket_site;7.00;9.82;1542.00;4.85;0
11;nuclear_reactor;9.00;9.98;1542.00;1.23;0
12;arms_factory;1664.00;10.25;1017.00;4.78;0
12;arms_factory;1665.00;10.30;1019.00;2.61;0
12;arms_factory;1667.00;10.30;1009.00;2.72;0
12;arms_factory;1661.00;10.35;1013.00;0.56;0
12;arms_factory;1667.00;10.30;1019.00;3.22;0
12;arms_factory;1669.00;10.28;1009.00;4.78;0
12;industrial_complex;1662.00;10.35;1013.00;1.16;0
12;industrial_complex;1669.00;10.28;1019.00;5.28;0
12;industrial_complex;1709.00;10.12;993.00;0.21;0
12;industrial_complex;1664.00;10.25;1013.00;3.23;0
12;industrial_complex;1671.00;10.10;1019.00;1.07;0
12;industrial_complex;1705.00;9.82;994.00;3.73;0
12;air_base;1666.00;10.40;1013.00;0.11;0
12;naval_base;1669.00;9.57;1004.00;1.57;3058
12;naval_base;1705.00;10.03;965.00;0.00;3058
12;naval_base;1699.00;9.50;985.00;-3.61;3058
12;bunker;1665.00;10.30;1015.00;4.84;0
12;bunker;1709.00;10.12;996.00;0.12;0
12;bunker;1703.00;9.88;965.00;2.78;0
12;coastal_bunker;1666.00;9.88;1002.00;1.57;0
12;coastal_bunker;1703.00;9.88;966.00;0.00;0
12;coastal_bunker;1700.00;9.53;984.00;-3.61;0
12;dockyard;1700.00;9.50;966.00;0.00;0
12;anti_air_building;1667.00;10.25;1017.00;5.35;0
12;anti_air_building;1668.00;10.30;1007.00;5.45;0
12;anti_air_building;1671.00;10.10;1015.00;3.29;0
12;synthetic_refinery;1669.00;10.18;1017.00;5.96;0
12;fuel_silo;1662.00;10.53;1008.00;2.34;0
12;rocket_site;1671.00;10.05;1017.00;1.74;0
12;nuclear_reactor;1664.00;10.30;1021.00;4.40;0
13;arms_factory;302.00;11.80;1039.00;2.72;0
13;arms_factory;256.00;10.55;976.00;0.56;0
13;arms_factory;231.00;11.43;1028.00;3.22;0
13;arms_factory;293.00;14.23;1005.00;4.78;0
13;arms_factory;239.00;13.80;1008.00;1.16;0
13;arms_factory;263.00;10.98;981.00;5.28;0
13;industrial_complex;186.00;11.88;1044.00;0.21;0
13;industrial_complex;254.00;10.40;1033.00;3.23;0
13;industrial_complex;246.00;16.45;1011.00;1.07;0
13;industrial_complex;261.00;11.25;995.00;3.73;0
13;industrial_complex;276.00;14.65;968.00;0.11;0
13;industrial_complex;300.00;11.05;1044.00;1.67;0
13;air_base;222.00;14.68;1017.00;5.80;0
13;naval_base;183.00;10.10;1045.00;-2.03;3355
13;naval_base;233.00;9.65;1004.00;-1.00;3355
13;naval_base;235.00;9.90;991.00;-1.97;2573
13;naval_base;239.00;9.85;1034.00;-3.27;3355
13;naval_base;314.00;9.50;1055.00;-2.47;3355
13;naval_base;283.00;9.50;1040.00;-2.55;3355
13;naval_base;220.00;9.57;1030.00;-3.24;3355
13;bunker;251.00;10.32;981.00;1.23;0
13;bunker;316.00;10.28;1053.00;5.35;0
13;bunker;191.00;12.38;1034.00;5.45;0
13;bunker;270.00;16.60;1018.00;3.29;0
13;bunker;247.00;16.33;1015.00;5.96;0
13;bunker;287.00;13.10;1030.00;2.34;0
13;bunker;288.00;15.70;1019.00;3.90;0
13;bunker;280.00;14.20;997.00;1.74;0
13;bunker;284.00;14.73;965.00;4.40;0
13;bunker;213.00;9.98;1018.00;0.79;0
13;bunker;260.00;10.95;994.00;3.81;0
13;bunker;317.00;14.25;1041.00;0.19;0
13;bunker;237.00;10.25;1031.00;2.85;0
13;bunker;275.00;11.70;974.00;4.41;0
13;coastal_bunker;202.00;10.03;1038.00;-2.03;0
13;coastal_bunker;213.00;9.57;1016.00;-3.24;0
13;coastal_bunker;229.00;9.50;1006.00;-1.00;0
13;coastal_bunker;259.00;9.85;1035.00;-3.27;0
13;coastal_bunker;302.00;9.82;1048.00;-2.47;0
13;coastal_bunker;233.00;9.80;990.00;-1.97;0
13;coastal_bunker;272.00;9.85;1032.00;-2.55;0
13;dockyard;313.00;9.90;1052.00;-2.47;0
13;anti_air_building;241.00;16.05;1020.00;3.97;0
13;anti_air_building;254.00;16.75;1019.00;1.81;0
13;anti_air_building;254.00;15.78;1010.00;4.47;0
13;synthetic_refinery;250.00;10.25;976.00;6.03;0
13;fuel_silo;282.00;12.15;1027.00;2.41;0
13;rocket_site;224.00;14.53;1016.00;0.36;0
13;nuclear_reactor;260.00;12.25;999.00;4.48;0
14;arms_factory;339.00;12.50;1216.00;3.22;0
14;arms_factory;335.00;12.15;1063.00;4.78;0
14;arms_factory;350.00;17.98;1057.00;1.16;0
14;arms_factory;351.00;13.10;1083.00;5.28;0
14;arms_factory;351.00;12.35;1085.00;0.21;0
14;arms_factory;367.00;19.33;1106.00;3.23;0
14;industrial_complex;349.00;11.65;1177.00;1.07;0
14;industrial_complex;353.00;13.38;1187.00;3.73;0
14;industrial_complex;328.00;13.23;1214.00;0.11;0
14;industrial_complex;324.00;10.78;1223.00;1.67;0
14;industrial_complex;347.00;15.35;1066.00;5.80;0
14;industrial_complex;361.00;16.35;1091.00;0.72;0
14;air_base;352.00;10.78;1096.00;4.84;0
14;naval_base;353.00;9.50;1133.00;-1.47;3656
14;naval_base;341.00;9.50;1185.00;-0.95;3656
14;naval_base;335.00;9.82;1080.00;-2.86;3656
14;naval_base;338.00;10.28;1220.00;-2.03;3656
14;naval_base;353.00;10.62;1214.00;-3.61;3656
14;naval_base;350.00;9.50;1101.00;-2.11;3656
14;naval_base;351.00;9.50;1164.00;-0.84;3656
14;bunker;358.00;11.98;1108.00;5.45;0
14;bunker;329.00;11.88;1210.00;3.29;0
14;bunker;337.00;10.23;1080.00;5.96;0
14;bunker;350.00;12.80;1082.00;2.34;0
14;bunker;371.00;16.08;1124.00;3.90;0
14;bunker;340.00;13.73;1208.00;1.74;0
14;bunker;358.00;11.40;1154.00;4.40;0
14;bunker;352.00;12.25;1175.00;0.79;0
14;bunker;369.00;16.68;1097.00;3.81;0
14;bunker;337.00;16.70;1050.00;0.19;0
14;coastal_bunker;317.00;9.85;1223.00;-2.03;0
14;coastal_bunker;322.00;9.82;1061.00;-2.86;0
14;coastal_bunker;352.00;9.50;1160.00;-0.84;0
14;coastal_bunker;341.00;10.28;1219.00;-3.61;0
14;coastal_bunker;355.00;9.50;1119.00;-1.47;0
14;coastal_bunker;344.00;9.50;1178.00;-0.95;0
14;coastal_bunker;350.00;9.57;1098.00;-2.11;0
14;dockyard;351.00;11.12;1214.00;-3.61;0
14;anti_air_building;344.00;12.00;1215.00;6.03;0
14;anti_air_building;343.00;11.73;1196.00;1.31;0
14;anti_air_building;345.00;16.83;1057.00;3.97;0
14;synthetic_refinery;326.00;12.93;1053.00;1.81;0
14;fuel_silo;361.00;17.27;1070.00;4.47;0
14;rocket_site;365.00;14.38;1120.00;2.41;0
14;nuclear_reactor;360.00;11.80;1154.00;0.26;0
15;arms_factory;373.00;16.95;1067.00;1.16;0
15;arms_factory;419.00;11.70;1060.00;5.28;0
15;arms_factory;433.00;10.93;1096.00;0.21;0
15;arms_factory;444.00;10.73;1084.00;3.23;0
15;arms_factory;454.00;10.95;1081.00;1.07;0
15;arms_factory;415.00;12.10;1133.00;3.73;0
15;industrial_complex;375.00;11.90;1047.00;0.11;0
15;industrial_complex;439.00;10.70;1086.00;1.67;0
15;industrial_complex;448.00;12.30;1063.00;5.80;0
15;industrial_complex;469.00;11.12;1075.00;0.72;0
15;industrial_complex;419.00;11.43;1127.00;4.84;0
15;industrial_complex;426.00;11.20;1105.00;0.12;0
15;air_base;433.00;11.20;1078.00;2.78;0
15;bunker;469.00;11.00;1058.00;5.45;0
15;bunker;422.00;11.40;1117.00;2.19;0
15;bunker;444.00;10.80;1097.00;4.85;0
15;bunker;436.00;10.68;1078.00;1.23;0
15;bunker;429.00;11.70;1061.00;5.35;0
15;bunker;386.00;14.43;1072.00;5.45;0
15;bunker;434.00;11.45;1117.00;3.29;0
15;bunker;380.00;11.65;1045.00;5.96;0
15;bunker;401.00;13.65;1115.00;2.34;0
15;bunker;412.00;13.43;1079.00;3.90;0
15;bunker;418.00;11.25;1102.00;1.74;0
15;bunker;407.00;13.98;1085.00;4.40;0
15;bunker;397.00;12.05;1046.00;0.79;0
15;bunker;375.00;15.95;1068.00;3.81;0
15;anti_air_building;378.00;12.30;1056.00;0.19;0
15;anti_air_building;380.00;11.55;1044.00;2.85;0
15;anti_air_building;430.00;11.68;1084.00;4.41;0
15;synthetic_refinery;478.00;10.80;1061.00;2.25;0
15;fuel_silo;457.00;11.20;1074.00;3.46;0
15;rocket_site;428.00;11.15;1103.00;2.86;0
15;nuclear_reactor;433.00;11.50;1076.00;5.52;0
16;arms_factory;385.00;11.25;983.00;0.21;0
16;arms_factory;441.00;11.23;1028.00;3.23;0
16;arms_factory;384.00;11.30;1025.00;1.07;0
16;arms_factory;449.00;11.80;1049.00;3.73;0
16;arms_factory;417.00;10.65;1020.00;0.11;0
16;arms_factory;365.00;11.50;983.00;1.67;0
16;industrial_complex;483.00;10.75;1047.00;5.80;0
16;industrial_complex;458.00;11.55;1018.00;0.72;0
16;industrial_complex;380.00;11.30;995.00;4.84;0
16;industrial_complex;446.00;11.18;1040.00;0.12;0
16;industrial_complex;409.00;10.90;999.00;2.78;0
16;industrial_complex;393.00;11.00;980.00;5.45;0
16;air_base;420.00;11.53;1050.00;2.19;0
16;bunker;409.00;10.70;989.00;4.85;0
16;bunker;413.00;10.70;1025.00;1.23;0
