177;0;2068.00;10.05;1203.00;0.00;0.48
178;0;2083.00;10.70;1210.00;0.00;0.48
179;0;4624.00;11.92;1974.00;0.00;0.76
180;0;4429.00;10.37;1953.00;0.00;0.64
181;0;3169.00;10.10;202.00;0.00;0.68
182;0;2460.00;10.35;968.00;0.00;0.56
183;0;2470.00;10.62;954.00;0.00;0.48
184;0;2460.00;10.05;940.00;0.00;0.56
185;0;1941.00;13.55;715.00;0.00;0.48
186;0;1944.00;13.90;735.00;0.00;0.44
187;0;1963.00;12.35;742.00;0.00;0.52
188;0;1974.00;11.20;759.00;0.00;0.44
189;0;1828.00;15.95;957.00;0.00;0.36
190;0;1824.00;14.82;977.00;0.00;0.36
191;0;1807.00;14.65;990.00;0.00;0.36
192;0;1790.00;13.20;1000.00;0.00;0.40
193;0;1776.00;10.90;994.00;0.00;0.32
194;0;1790.00;13.67;984.00;0.00;0.40
195;0;1796.00;11.62;965.00;0.00;0.44
196;0;1807.00;14.40;949.00;0.00;0.44
197;0;1805.00;10.12;928.00;0.00;0.44
198;0;1819.00;10.12;917.00;0.00;0.44
199;0;1824.00;14.87;938.00;0.00;0.48
200;0;1843.00;15.40;936.00;0.00;0.32
201;0;2095.00;12.00;817.00;0.00;0.32
202;0;2110.00;11.92;806.00;0.00;0.44
203;0;2105.00;11.92;789.00;0.00;0.40
204;0;2105.00;10.55;767.00;0.00;0.32
205;0;2093.00;10.77;753.00;0.00;0.32
206;0;2107.00;11.17;742.00;0.00;0.52
207;0;2089.00;10.17;742.00;0.00;0.32
208;0;2089.00;10.25;720.00;0.00;0.32
209;0;4310.00;10.90;1892.00;0.00;0.64
210;0;1321.00;10.20;1037.00;0.00;0.76
211;0;1816.00;14.02;1005.00;0.00;0.36
212;0;1819.00;11.15;988.00;0.00;0.32
213;0;1806.00;14.35;974.00;0.00;0.44
214;0;1817.00;14.70;962.00;0.00;0.44
215;0;1838.00;14.65;968.00;0.00;0.40
216;0;1793.00;10.10;936.00;0.00;0.44
217;0;3073.00;12.12;1595.00;0.00;0.48
218;0;1920.00;13.05;761.00;0.00;0.36
219;0;1930.00;14.00;743.00;0.00;0.44
220;0;1925.00;13.20;724.00;0.00;0.48
221;0;3205.00;10.10;701.00;0.00;0.60
222;0;3185.00;10.17;703.00;0.00;0.48
223;0;3177.00;10.10;683.00;0.00;0.52
224;0;3187.00;10.05;672.00;0.00;0.52
225;0;3205.00;10.10;679.00;0.00;0.52
226;0;3224.00;10.07;677.00;0.00;0.52
227;0;3205.00;9.50;2045.00;0.00;0.12
228;0;3877.00;10.42;324.00;0.00;0.72
229;0;3314.00;11.07;643.00;0.00;0.64
230;0;3299.00;10.72;655.00;0.00;0.52
231;0;1892.00;10.05;1385.00;0.00;0.40
232;0;2148.00;11.37;642.00;0.00;0.40
233;0;2140.00;12.30;629.00;0.00;0.44
234;0;2122.00;10.12;627.00;0.00;0.36
235;0;2133.00;10.10;642.00;0.00;0.36
236;0;2129.00;10.10;662.00;0.00;0.40
237;0;2009.00;10.05;844.00;0.00;0.40
238;0;1991.00;10.10;833.00;0.00;0.40
239;0;2010.00;10.40;831.00;0.00;0.36
240;0;2028.00;11.00;833.00;0.00;0.44
241;0;2048.00;10.10;835.00;0.00;0.40
242;0;2048.00;11.80;816.00;0.00;0.36
243;0;2067.00;11.35;545.00;0.00;0.40
244;0;2051.00;11.20;556.00;0.00;0.44
245;0;1622.00;10.12;1540.00;0.00;0.48
246;0;1608.00;10.10;1527.00;0.00;0.44
247;0;1600.00;10.52;1509.00;0.00;0.48
248;0;1594.00;10.57;1491.00;0.00;0.44
249;0;3201.00;10.00;612.00;0.00;0.68
250;0;242.00;12.87;181.00;0.00;0.64
251;0;1805.00;10.07;1077.00;0.00;0.44
252;0;1817.00;10.25;1086.00;0.00;0.36
253;0;1823.00;11.02;1072.00;0.00;0.32
254;0;1839.00;12.02;1058.00;0.00;0.36
255;0;1844.00;16.30;1041.00;0.00;0.36
256;0;1826.00;14.70;1035.00;0.00;0.40
257;0;1824.00;15.57;1016.00;0.00;0.28
258;0;1811.00;13.82;1029.00;0.00;0.36
259;0;1814.00;11.40;1048.00;0.00;0.40
260;0;1812.00;10.32;1065.00;0.00;0.36
261;0;1827.00;12.52;1054.00;0.00;0.40
262;0;1835.00;11.65;1075.00;0.00;0.40
263;0;1852.00;13.80;1067.00;0.00;0.44
264;0;1868.00;13.37;1073.00;0.00;0.40
265;0;1864.00;12.60;1055.00;0.00;0.40
266;0;1881.00;11.37;1041.00;0.00;0.40
267;0;1880.00;13.07;1026.00;0.00;0.44
268;0;1879.00;10.15;1010.00;0.00;0.36
269;0;1897.00;11.90;1018.00;0.00;0.60
270;0;1903.00;10.80;1001.00;0.00;0.52
271;0;1904.00;10.67;980.00;0.00;0.40
272;0;1915.00;10.50;995.00;0.00;0.32
273;0;1914.00;11.10;976.00;0.00;0.28
274;0;1774.00;10.10;1040.00;0.00;0.40
275;0;1780.00;11.20;1017.00;0.00;0.36
276;0;2038.00;10.27;1223.00;0.00;0.56
277;0;2057.00;10.10;1234.00;0.00;0.36
278;0;2075.00;10.10;1224.00;0.00;0.52
279;0;2085.00;10.10;1238.00;0.00;0.44
280;0;2068.00;10.92;1249.00;0.00;0.48
281;0;2073.00;10.10;1266.00;0.00;0.40
282;0;2054.00;11.75;1268.00;0.00;0.48
283;0;2047.00;10.30;1289.00;0.00;0.52
284;0;2649.00;10.00;2034.00;0.00;0.44
285;0;4053.00;11.42;851.00;0.00;0.64
286;0;2178.00;12.62;766.00;0.00;0.44
287;0;2161.00;11.50;762.00;0.00;0.32
288;0;2167.00;16.62;741.00;0.00;0.32
289;0;2183.00;16.10;738.00;0.00;0.32
290;0;2205.00;14.87;740.00;0.00;0.36
291;0;2222.00;14.20;734.00;0.00;0.36
292;0;2227.00;13.65;750.00;0.00;0.36
293;0;2211.00;15.57;750.00;0.00;0.36
294;0;2209.00;11.92;729.00;0.00;0.36
295;0;2217.00;11.05;713.00;0.00;0.32
296;0;2231.00;10.12;700.00;0.00;0.40
297;0;2232.00;10.02;680.00;0.00;0.32
298;0;4012.00;11.82;492.00;0.00;0.68
299;0;449.00;11.25;1949.00;0.00;0.88
300;0;2088.00;10.42;1411.00;0.00;0.44
301;0;2068.00;11.00;1407.00;0.00;0.44
302;0;2058.00;11.57;1392.00;0.00;0.48
303;0;2805.00;11.32;1548.00;0.00;0.36
304;0;2823.00;10.57;1533.00;0.00;0.56
305;0;2806.00;11.20;1520.00;0.00;0.52
306;0;2794.00;10.10;1507.00;0.00;0.40
307;0;1687.00;12.30;1609.00;0.00;0.60
308;0;1668.00;14.45;1618.00;0.00;0.52
309;0;1660.00;12.92;1600.00;0.00;0.64
310;0;880.00;10.05;1386.00;0.00;0.56
311;0;2074.00;11.75;795.00;0.00;0.44
312;0;2067.00;10.65;809.00;0.00;0.44
313;0;2054.00;12.37;802.00;0.00;0.36
314;0;2048.00;10.07;783.00;0.00;0.28
315;0;4209.00;12.45;413.00;0.00;0.60
316;0;2091.00;10.02;530.00;0.00;0.32
317;0;3894.00;11.97;268.00;0.00;0.60
318;0;3842.00;10.77;522.00;0.00;0.60
319;0;1340.00;10.15;973.00;0.00;0.64
320;0;2551.00;10.10;898.00;0.00;0.48
321;0;2561.00;10.10;882.00;0.00;0.36
322;0;2542.00;10.92;882.00;0.00;0.44
323;0;2528.00;11.22;896.00;0.00;0.40
324;0;2524.00;10.10;875.00;0.00;0.52
325;0;2511.00;10.80;889.00;0.00;0.44
326;0;2508.00;10.00;909.00;0.00;0.48
327;0;2497.00;10.05;928.00;0.00;0.44
328;0;2517.00;10.10;928.00;0.00;0.40
329;0;2529.00;10.62;911.00;0.00;0.40
330;0;1916.00;12.02;1300.00;0.00;0.40
331;0;1915.00;12.95;1280.00;0.00;0.48
332;0;1932.00;13.62;1289.00;0.00;0.52
333;0;1950.00;11.97;1284.00;0.00;0.40
334;0;1937.00;11.32;1269.00;0.00;0.44
335;0;1935.00;10.10;1253.00;0.00;0.28
336;0;3142.00;10.10;1598.00;0.00;0.48
337;0;3124.00;11.57;1597.00;0.00;0.48
338;0;3106.00;13.55;1603.00;0.00;0.52
339;0;3089.00;12.87;1616.00;0.00;0.44
340;0;3072.00;10.55;1620.00;0.00;0.52
341;0;3069.00;11.90;1641.00;0.00;0.52
342;0;3051.00;11.72;1649.00;0.00;0.44
343;0;3050.00;13.27;1628.00;0.00;0.48
344;0;3030.00;13.52;1630.00;0.00;0.52
345;0;1611.00;10.00;1434.00;0.00;0.36
346;0;1593.00;10.10;1444.00;0.00;0.40
347;0;1586.00;10.12;1462.00;0.00;0.40
348;0;1575.00;10.37;1443.00;0.00;0.40
349;0;1554.00;11.20;1450.00;0.00;0.56
350;0;1553.00;10.42;1432.00;0.00;0.48
351;0;1006.00;10.00;75.00;0.00;0.56
352;0;4209.00;10.10;482.00;0.00;0.48
353;0;2016.00;10.10;1261.00;0.00;0.48
354;0;2660.00;10.85;608.00;0.00;0.52
355;0;2679.00;11.17;611.00;0.00;0.60
356;0;4081.00;11.10;457.00;0.00;0.68
357;0;3987.00;10.20;848.00;0.00;0.64
358;0;1933.00;12.30;1311.00;0.00;0.48
359;0;1925.00;11.80;1333.00;0.00;0.44
360;0;1932.00;11.40;1350.00;0.00;0.44
361;0;1951.00;12.35;1349.00;0.00;0.44
362;0;1971.00;12.70;1352.00;0.00;0.56
363;0;1954.00;12.65;1366.00;0.00;0.40
364;0;1972.00;13.52;1373.00;0.00;0.40
365;0;1962.00;11.67;1388.00;0.00;0.52
366;0;1987.00;12.77;646.00;0.00;0.48
367;0;2366.00;10.00;1029.00;0.00;0.40
368;0;2366.00;10.42;1012.00;0.00;0.48
369;0;2351.00;10.00;1019.00;0.00;0.32
370;0;2340.00;10.00;1037.00;0.00;0.28
371;0;2353.00;10.00;1046.00;0.00;0.40
372;0;2370.00;10.10;1057.00;0.00;0.32
373;0;2351.00;10.30;1065.00;0.00;0.44
374;0;4313.00;10.40;1921.00;0.00;0.72
375;0;1732.00;13.00;1618.00;0.00;0.56
376;0;1735.00;15.35;1640.00;0.00;0.56
377;0;4323.00;10.95;322.00;0.00;0.60
378;0;3217.00;10.00;563.00;0.00;0.64
379;0;3241.00;10.10;562.00;0.00;0.48
380;0;3259.00;10.10;553.00;0.00;0.52
381;0;3276.00;10.07;543.00;0.00;0.48
382;0;3295.00;10.57;541.00;0.00;0.60
383;0;3308.00;10.90;532.00;0.00;0.48
384;0;4073.00;10.95;833.00;0.00;0.56
385;0;1976.00;10.10;833.00;0.00;0.32
386;0;1990.00;11.20;845.00;0.00;0.32
387;0;1975.00;10.27;861.00;0.00;0.28
388;0;1959.00;10.90;855.00;0.00;0.44
389;0;1963.00;10.07;841.00;0.00;0.32
390;0;1976.00;11.00;849.00;0.00;0.36
391;0;2000.00;10.22;859.00;0.00;0.36
392;0;2328.00;12.05;1146.00;0.00;0.44
393;0;2329.00;11.22;1127.00;0.00;0.40
394;0;1845.00;11.32;1302.00;0.00;0.60
395;0;1860.00;12.15;1288.00;0.00;0.44
396;0;1845.00;10.10;1281.00;0.00;0.32
397;0;3988.00;11.02;903.00;0.00;0.68
398;0;4621.00;10.00;1946.00;0.00;0.56
399;0;1712.00;12.80;1618.00;0.00;0.48
400;0;3262.00;10.10;524.00;0.00;0.64
401;0;2149.00;11.07;567.00;0.00;0.32
402;0;2133.00;10.47;557.00;0.00;0.32
403;0;1912.00;11.67;1469.00;0.00;0.48
404;0;1910.00;11.82;1488.00;0.00;0.36
405;0;1930.00;14.15;1480.00;0.00;0.48
406;0;1929.00;14.85;1498.00;0.00;0.44
407;0;1947.00;11.97;1501.00;0.00;0.52
408;0;1937.00;14.72;1515.00;0.00;0.40
409;0;4437.00;10.40;1988.00;0.00;0.96
410;0;2566.00;10.10;861.00;0.00;0.24
411;0;2555.00;10.00;849.00;0.00;0.28
412;0;3967.00;11.40;1158.00;0.00;0.60
413;0;1953.00;13.60;1563.00;0.00;0.52
414;0;1949.00;15.70;1544.00;0.00;0.44
415;0;1830.00;14.07;994.00;0.00;0.40
416;0;1841.00;14.72;981.00;0.00;0.40
417;0;1854.00;15.45;961.00;0.00;0.44
418;0;1855.00;15.35;944.00;0.00;0.40
419;0;1871.00;11.25;946.00;0.00;0.44
420;0;1889.00;10.75;953.00;0.00;0.28
421;0;1889.00;13.00;967.00;0.00;0.40
422;0;1902.00;12.50;772.00;0.00;0.40
423;0;1904.00;12.12;790.00;0.00;0.44
424;0;1918.00;10.15;799.00;0.00;0.32
425;0;1923.00;12.82;781.00;0.00;0.48
426;0;4469.00;10.85;1970.00;0.00;0.84
427;0;1149.00;10.10;584.00;0.00;0.48
428;0;139.00;12.10;172.00;0.00;0.68
429;0;2557.00;10.20;1466.00;0.00;0.52
430;0;2557.00;10.10;1447.00;0.00;0.48
431;0;2574.00;10.15;1433.00;0.00;0.44
432;0;4363.00;10.10;1941.00;0.00;0.60
433;0;4415.00;12.55;356.00;0.00;0.72
434;0;2468.00;10.10;923.00;0.00;0.32
435;0;3867.00;11.42;268.00;0.00;0.68
436;0;4733.00;11.30;1987.00;0.00;0.80
437;0;3060.00;10.80;716.00;0.00;0.56
438;0;3072.00;10.10;736.00;0.00;0.52
439;0;3059.00;10.47;754.00;0.00;0.52
440;0;3042.00;10.05;750.00;0.00;0.44
441;0;3040.00;10.32;763.00;0.00;0.36
442;0;988.00;10.10;93.00;0.00;0.88
443;0;1110.00;10.05;637.00;0.00;0.52
444;0;1967.00;10.12;1284.00;0.00;0.36
445;0;3198.00;10.52;498.00;0.00;0.44
446;0;3194.00;10.30;483.00;0.00;0.28
447;0;4362.00;11.30;1909.00;0.00;0.84
448;0;881.00;10.72;84.00;0.00;0.88
449;0;242.00;10.00;1945.00;0.00;0.56
450;0;854.00;11.15;1363.00;0.00;0.52
451;0;4201.00;11.20;220.00;0.00;0.52
452;0;910.00;10.57;34.00;0.00;0.72
453;0;718.00;10.00;433.00;0.00;0.48
454;0;1855.00;10.10;1461.00;0.00;0.48
455;0;1849.00;11.17;1445.00;0.00;0.40
456;0;1835.00;10.17;1455.00;0.00;0.44
457;0;1839.00;10.25;1434.00;0.00;0.36
458;0;1840.00;10.10;1420.00;0.00;0.40
459;0;4028.00;11.50;1508.00;0.00;0.48
460;0;3319.00;10.00;600.00;0.00;0.48
461;0;3963.00;11.30;891.00;0.00;0.60
462;0;1031.00;10.10;321.00;0.00;0.68
463;0;1938.00;10.70;795.00;0.00;0.44
464;0;1944.00;12.75;778.00;0.00;0.44
465;0;1872.00;13.25;1305.00;0.00;0.48
466;0;1856.00;10.32;1320.00;0.00;0.60
467;0;1878.00;11.27;1322.00;0.00;0.48
468;0;2033.00;11.10;818.00;0.00;0.36
469;0;2015.00;10.10;804.00;0.00;0.44
470;0;2087.00;10.55;1511.00;0.00;0.40
471;0;2098.00;10.00;1497.00;0.00;0.40
472;0;2111.00;10.10;1512.00;0.00;0.52
473;0;2111.00;11.22;1529.00;0.00;0.52
474;0;2082.00;10.75;1286.00;0.00;0.44
475;0;2064.00;10.00;1282.00;0.00;0.44
476;0;2423.00;10.07;1100.00;0.00;0.52
477;0;2407.00;10.57;1113.00;0.00;0.44
478;0;2390.00;12.15;1121.00;0.00;0.48
479;0;2373.00;13.25;1134.00;0.00;0.48
480;0;2393.00;11.05;1138.00;0.00;0.44
481;0;2396.00;10.15;1157.00;0.00;0.48
482;0;2401.00;10.42;1172.00;0.00;0.40
483;0;1336.00;10.90;1010.00;0.00;0.56
484;0;1994.00;12.15;1518.00;0.00;0.36
485;0;3878.00;13.92;464.00;0.00;0.76
486;0;4581.00;11.35;1982.00;0.00;0.72
487;0;1792.00;11.57;950.00;0.00;0.32
488;0;1783.00;11.70;967.00;0.00;0.28
489;0;3993.00;13.85;535.00;0.00;0.64
490;0;3958.00;12.27;1215.00;0.00;0.60
491;0;2176.00;12.42;710.00;0.00;0.32
492;0;2192.00;10.05;704.00;0.00;0.32
493;0;2176.00;11.52;698.00;0.00;0.28
494;0;4155.00;10.10;1825.00;0.00;0.64
495;0;2263.00;15.42;684.00;0.00;0.32
496;0;2247.00;11.42;697.00;0.00;0.28
497;0;1983.00;14.05;709.00;0.00;0.36
498;0;1965.00;13.82;707.00;0.00;0.44
499;0;1949.00;13.85;698.00;0.00;0.44
500;0;1931.00;14.50;694.00;0.00;0.44
501;0;2359.00;11.87;1144.00;0.00;0.48
502;0;2375.00;10.10;1160.00;0.00;0.40
503;0;1286.00;11.45;1046.00;0.00;0.60
504;0;2135.00;13.10;572.00;0.00;0.40
505;0;2098.00;10.10;1285.00;0.00;0.48
506;0;2089.00;10.10;1269.00;0.00;0.40
507;0;2105.00;10.00;1272.00;0.00;0.44
508;0;1965.00;13.50;1304.00;0.00;0.40
509;0;1978.00;10.77;1292.00;0.00;0.36
510;0;3849.00;12.02;457.00;0.00;0.76
511;0;2106.00;10.00;1166.00;0.00;0.36
512;0;3022.00;10.02;717.00;0.00;0.40
513;0;3013.00;10.77;730.00;0.00;0.48
514;0;1918.00;10.60;1320.00;0.00;0.44
515;0;110.00;11.27;186.00;0.00;0.60
516;0;1262.00;11.40;1028.00;0.00;0.68
517;0;1875.00;12.00;1285.00;0.00;0.36
518;0;1875.00;10.80;1267.00;0.00;0.40
519;0;1890.00;10.02;1256.00;0.00;0.44
520;0;1906.00;11.82;1261.00;0.00;0.40
521;0;1914.00;10.10;1243.00;0.00;0.48
522;0;4018.00;10.05;888.00;0.00;0.72
523;0;402.00;12.75;244.00;0.00;0.72
524;0;1371.00;10.10;1331.00;0.00;0.64
525;0;4143.00;10.80;460.00;0.00;0.48
526;0;3986.00;10.15;819.00;0.00;0.68
527;0;1321.00;11.85;983.00;0.00;0.80
528;0;269.00;13.35;196.00;0.00;0.84
529;0;2113.00;11.35;847.00;0.00;0.40
530;0;2112.00;10.10;865.00;0.00;0.36
531;0;2095.00;10.15;854.00;0.00;0.36
532;0;513.00;10.90;1924.00;0.00;0.76
533;0;1856.00;10.12;865.00;0.00;0.32
534;0;1743.00;10.07;1580.00;0.00;0.24
535;0;1372.00;10.00;1370.00;0.00;0.48
536;0;1220.00;10.02;1258.00;0.00;0.68
537;0;2477.00;10.17;1090.00;0.00;0.52
538;0;2280.00;10.77;640.00;0.00;0.32
539;0;1984.00;13.90;1342.00;0.00;0.48
540;0;1991.00;11.95;1324.00;0.00;0.48
541;0;2009.00;12.40;1328.00;0.00;0.44
542;0;2023.00;12.35;1341.00;0.00;0.44
543;0;2044.00;11.50;1340.00;0.00;0.44
544;0;2035.00;12.25;1358.00;0.00;0.40
545;0;2027.00;14.07;1373.00;0.00;0.52
546;0;2015.00;11.15;1390.00;0.00;0.44
547;0;2004.00;15.55;1373.00;0.00;0.48
548;0;3859.00;10.65;425.00;0.00;0.64
549;0;3132.00;10.15;1642.00;0.00;0.56
